Seed 7 | objective hybrid-as | selector pareto-live-gate | linear bc 30000 | linear ppo 40000 | neural off | neural bc 30000 | neural ppo 40000 | workers 11

PPO linea    [##--------------------------]   8.6% 3433/40000 |  112.2/s | elapsed 31s | eta 5m 26s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 2 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [##--------------------------]   8.6% 3455/40000 |  112.2/s | elapsed 31s | eta 5m 26s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 3 teach 1 base 1 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   8.7% 3477/40000 |  112.1/s | elapsed 31s | eta 5m 26s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 2 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   8.7% 3499/40000 |  112.1/s | elapsed 31s | eta 5m 26s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   8.8% 3521/40000 |  112.1/s | elapsed 31s | eta 5m 25s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   8.9% 3543/40000 |  112.1/s | elapsed 32s | eta 5m 25s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 4 base 2 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]   8.9% 3565/40000 |  112.0/s | elapsed 32s | eta 5m 25s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 4 base 1 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]   9.0% 3587/40000 |  112.0/s | elapsed 32s | eta 5m 25s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 2 teach 4 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.0% 3609/40000 |  112.2/s | elapsed 32s | eta 5m 24s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 3 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.1% 3631/40000 |  112.2/s | elapsed 32s | eta 5m 24s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.1% 3653/40000 |  112.3/s | elapsed 33s | eta 5m 24s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [##--------------------------]   9.2% 3675/40000 |  112.3/s | elapsed 33s | eta 5m 24s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.2% 3697/40000 |  112.3/s | elapsed 33s | eta 5m 23s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.3% 3719/40000 |  112.4/s | elapsed 33s | eta 5m 23s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [##--------------------------]   9.4% 3741/40000 |  112.4/s | elapsed 33s | eta 5m 23s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 0 heur 1 | avg reward 0.000 
PPO linea    [##--------------------------]   9.4% 3763/40000 |  112.3/s | elapsed 34s | eta 5m 23s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 1 teach 4 base 1 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.5% 3785/40000 |  112.3/s | elapsed 34s | eta 5m 22s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.5% 3807/40000 |  112.4/s | elapsed 34s | eta 5m 22s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 2 teach 2 base 1 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.6% 3829/40000 |  112.4/s | elapsed 34s | eta 5m 22s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 1 teach 6 base 2 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]   9.6% 3851/40000 |  112.4/s | elapsed 34s | eta 5m 22s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 3 teach 0 base 1 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.7% 3873/40000 |  112.4/s | elapsed 34s | eta 5m 21s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 0 teach 7 base 0 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]   9.7% 3895/40000 |  112.5/s | elapsed 35s | eta 5m 21s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 1 teach 2 base 2 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.8% 3917/40000 |  112.4/s | elapsed 35s | eta 5m 21s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 5 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]   9.8% 3939/40000 |  112.5/s | elapsed 35s | eta 5m 21s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 0 heur 1 | avg reward 0.000 
PPO linea    [##--------------------------]   9.9% 3961/40000 |  112.4/s | elapsed 35s | eta 5m 21s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.0% 3983/40000 |  112.5/s | elapsed 35s | eta 5m 20s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 2 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.0% 4005/40000 |  112.6/s | elapsed 36s | eta 5m 20s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.1% 4027/40000 |  112.6/s | elapsed 36s | eta 5m 19s | process workers | seats 10 | tracked 15 | cur 1 hist 5 boot 1 teach 1 base 2 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]  10.1% 4049/40000 |  112.6/s | elapsed 36s | eta 5m 19s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 4 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.2% 4071/40000 |  112.6/s | elapsed 36s | eta 5m 19s | process workers | seats 2 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.2% 4093/40000 |  112.6/s | elapsed 36s | eta 5m 19s | process workers | seats 10 | tracked 15 | cur 1 hist 1 boot 1 teach 6 base 1 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]  10.3% 4115/40000 |  112.6/s | elapsed 37s | eta 5m 19s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 0 teach 6 base 1 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]  10.3% 4137/40000 |  112.7/s | elapsed 37s | eta 5m 18s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 3 base 1 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.4% 4159/40000 |  112.6/s | elapsed 37s | eta 5m 18s | process workers | seats 10 | tracked 30 | cur 2 hist 0 boot 1 teach 6 base 1 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]  10.5% 4181/40000 |  112.7/s | elapsed 37s | eta 5m 18s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.5% 4203/40000 |  112.6/s | elapsed 37s | eta 5m 18s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.6% 4225/40000 |  112.6/s | elapsed 38s | eta 5m 18s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [##--------------------------]  10.6% 4247/40000 |  112.6/s | elapsed 38s | eta 5m 18s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 4 base 1 heur 0 | avg reward 0.000
PPO linea    [##--------------------------]  10.7% 4269/40000 |  112.6/s | elapsed 38s | eta 5m 17s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 1 teach 2 base 3 heur 0 | avg reward 0.000
PPO linea    [###-------------------------]  10.7% 4291/40000 |  112.6/s | elapsed 38s | eta 5m 17s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 2 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  10.8% 4313/40000 |  112.6/s | elapsed 38s | eta 5m 17s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 5 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  10.8% 4335/40000 |  112.6/s | elapsed 38s | eta 5m 17s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 2 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  10.9% 4357/40000 |  112.6/s | elapsed 39s | eta 5m 16s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 1 teach 6 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  10.9% 4379/40000 |  112.6/s | elapsed 39s | eta 5m 16s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 1 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  11.0% 4401/40000 |  112.6/s | elapsed 39s | eta 5m 16s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 1 teach 4 base 0 heur 1 | avg reward 0.000
PPO linea    [###-------------------------]  11.1% 4423/40000 |  112.7/s | elapsed 39s | eta 5m 16s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.1% 4445/40000 |  112.7/s | elapsed 39s | eta 5m 16s | process workers | seats 8 | tracked 30 | cur 2 hist 0 boot 1 teach 2 base 1 heur 2 | avg reward 0.000 
PPO linea    [###-------------------------]  11.2% 4467/40000 |  112.7/s | elapsed 40s | eta 5m 15s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 5 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.2% 4489/40000 |  112.7/s | elapsed 40s | eta 5m 15s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.3% 4511/40000 |  112.7/s | elapsed 40s | eta 5m 15s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 4 teach 3 base 0 heur 0 | avg reward 0.000
PPO linea    [###-------------------------]  11.3% 4533/40000 |  112.8/s | elapsed 40s | eta 5m 14s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.4% 4555/40000 |  112.8/s | elapsed 40s | eta 5m 14s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 0 base 2 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.4% 4577/40000 |  112.8/s | elapsed 41s | eta 5m 14s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.5% 4599/40000 |  112.7/s | elapsed 41s | eta 5m 14s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 3 teach 1 base 0 heur 2 | avg reward 0.000
PPO linea    [###-------------------------]  11.6% 4621/40000 |  112.7/s | elapsed 41s | eta 5m 14s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 4 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.6% 4643/40000 |  112.7/s | elapsed 41s | eta 5m 14s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 0 base 2 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.7% 4665/40000 |  112.7/s | elapsed 41s | eta 5m 13s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 2 teach 4 base 0 heur 0 | avg reward 0.000
PPO linea    [###-------------------------]  11.7% 4687/40000 |  112.8/s | elapsed 42s | eta 5m 13s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 0 teach 2 base 2 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  11.8% 4709/40000 |  112.8/s | elapsed 42s | eta 5m 13s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 1 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.8% 4731/40000 |  112.9/s | elapsed 42s | eta 5m 12s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 1 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  11.9% 4753/40000 |  113.0/s | elapsed 42s | eta 5m 12s | process workers | seats 10 | tracked 30 | cur 2 hist 3 boot 3 teach 2 base 0 heur 0 | avg reward 0.000
PPO linea    [###-------------------------]  11.9% 4775/40000 |  112.9/s | elapsed 42s | eta 5m 12s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 1 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  12.0% 4797/40000 |  113.0/s | elapsed 42s | eta 5m 12s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 4 teach 2 base 0 heur 0 | avg reward 0.000
PPO linea    [###-------------------------]  12.0% 4819/40000 |  113.0/s | elapsed 43s | eta 5m 11s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 1 teach 0 base 0 heur 0 | avg reward 0.000 
PPO linea    [###-------------------------]  12.1% 4841/40000 |  113.1/s | elapsed 43s | eta 5m 11s | process workers | seats 8 | tracked 30 | cur 2 hist 0 boot 1 teach 3 base 1 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  12.2% 4863/40000 |  113.1/s | elapsed 43s | eta 5m 11s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 2 teach 4 base 2 heur 1 | avg reward 0.000
PPO linea    [###-------------------------]  12.2% 4885/40000 |  113.0/s | elapsed 43s | eta 5m 11s | process workers | seats 10 | tracked 30 | cur 2 hist 0 boot 3 teach 2 base 2 heur 1 | avg reward 0.000
PPO linea    [###-------------------------]  12.3% 4907/40000 |  113.0/s | elapsed 43s | eta 5m 10s | process workers | seats 8 | tracked 30 | cur 2 hist 3 boot 1 teach 1 base 0 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  12.3% 4929/40000 |  113.0/s | elapsed 44s | eta 5m 10s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 1 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  12.4% 4951/40000 |  113.1/s | elapsed 44s | eta 5m 10s | process workers | seats 10 | tracked 30 | cur 2 hist 0 boot 4 teach 2 base 2 heur 0 | avg reward 0.000
PPO linea    [###-------------------------]  12.4% 4973/40000 |  113.1/s | elapsed 44s | eta 5m 10s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 0 base 0 heur 1 | avg reward 0.000 
PPO linea    [###-------------------------]  12.5% 4995/40000 |  113.0/s | elapsed 44s | eta 5m 10s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 2 teach 5 base 0 heur 0 | avg reward -0.000
PPO linea    [###-------------------------]  12.5% 5017/40000 |  113.1/s | elapsed 44s | eta 5m 9s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  12.6% 5039/40000 |  113.1/s | elapsed 45s | eta 5m 9s | process workers | seats 8 | tracked 15 | cur 1 hist 4 boot 2 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  12.7% 5061/40000 |  113.1/s | elapsed 45s | eta 5m 9s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 1 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  12.7% 5083/40000 |  113.1/s | elapsed 45s | eta 5m 9s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 0 heur 1 | avg reward -0.000  
PPO linea    [###-------------------------]  12.8% 5105/40000 |  113.1/s | elapsed 45s | eta 5m 9s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 3 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  12.8% 5127/40000 |  113.1/s | elapsed 45s | eta 5m 8s | process workers | seats 4 | tracked 15 | cur 1 hist 2 boot 0 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  12.9% 5149/40000 |  113.0/s | elapsed 46s | eta 5m 8s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 4 teach 1 base 2 heur 0 | avg reward -0.000 
PPO linea    [###-------------------------]  12.9% 5171/40000 |  113.1/s | elapsed 46s | eta 5m 8s | process workers | seats 8 | tracked 15 | cur 1 hist 4 boot 0 teach 2 base 1 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.0% 5193/40000 |  113.1/s | elapsed 46s | eta 5m 8s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 3 teach 2 base 0 heur 1 | avg reward -0.000 
PPO linea    [###-------------------------]  13.0% 5215/40000 |  113.1/s | elapsed 46s | eta 5m 8s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 0 teach 3 base 1 heur 1 | avg reward -0.000  
PPO linea    [###-------------------------]  13.1% 5237/40000 |  113.1/s | elapsed 46s | eta 5m 7s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 1 heur 2 | avg reward -0.000  
PPO linea    [###-------------------------]  13.1% 5259/40000 |  113.1/s | elapsed 47s | eta 5m 7s | process workers | seats 8 | tracked 30 | cur 2 hist 0 boot 2 teach 3 base 0 heur 1 | avg reward -0.000  
PPO linea    [###-------------------------]  13.2% 5281/40000 |  113.1/s | elapsed 47s | eta 5m 7s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.3% 5303/40000 |  113.1/s | elapsed 47s | eta 5m 7s | process workers | seats 8 | tracked 15 | cur 1 hist 5 boot 0 teach 1 base 1 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.3% 5325/40000 |  113.1/s | elapsed 47s | eta 5m 7s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 1 teach 1 base 1 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.4% 5347/40000 |  113.1/s | elapsed 47s | eta 5m 6s | process workers | seats 10 | tracked 30 | cur 2 hist 1 boot 1 teach 5 base 0 heur 1 | avg reward -0.000 
PPO linea    [###-------------------------]  13.4% 5369/40000 |  113.0/s | elapsed 48s | eta 5m 6s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 3 teach 3 base 1 heur 0 | avg reward -0.000 
PPO linea    [###-------------------------]  13.5% 5391/40000 |  113.0/s | elapsed 48s | eta 5m 6s | process workers | seats 6 | tracked 15 | cur 1 hist 4 boot 0 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.5% 5413/40000 |  113.0/s | elapsed 48s | eta 5m 6s | process workers | seats 10 | tracked 30 | cur 2 hist 3 boot 0 teach 3 base 2 heur 0 | avg reward -0.000 
PPO linea    [###-------------------------]  13.6% 5435/40000 |  113.1/s | elapsed 48s | eta 5m 6s | process workers | seats 6 | tracked 15 | cur 1 hist 3 boot 0 teach 0 base 1 heur 1 | avg reward -0.000  
PPO linea    [###-------------------------]  13.6% 5457/40000 |  113.0/s | elapsed 48s | eta 5m 6s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 2 teach 2 base 1 heur 1 | avg reward -0.000  
PPO linea    [###-------------------------]  13.7% 5479/40000 |  113.0/s | elapsed 48s | eta 5m 5s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 2 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.8% 5501/40000 |  113.0/s | elapsed 49s | eta 5m 5s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 1 teach 5 base 1 heur 0 | avg reward -0.000 
PPO linea    [###-------------------------]  13.8% 5523/40000 |  113.0/s | elapsed 49s | eta 5m 5s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 1 teach 2 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  13.9% 5545/40000 |  113.0/s | elapsed 49s | eta 5m 5s | process workers | seats 10 | tracked 30 | cur 2 hist 5 boot 1 teach 1 base 0 heur 1 | avg reward -0.000 
PPO linea    [###-------------------------]  13.9% 5567/40000 |  113.0/s | elapsed 49s | eta 5m 5s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 1 teach 4 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  14.0% 5589/40000 |  113.1/s | elapsed 49s | eta 5m 4s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  14.0% 5611/40000 |  113.0/s | elapsed 50s | eta 5m 4s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 1 teach 3 base 1 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  14.1% 5633/40000 |  113.0/s | elapsed 50s | eta 5m 4s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 3 teach 1 base 2 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  14.1% 5655/40000 |  113.0/s | elapsed 50s | eta 5m 4s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 1 teach 0 base 1 heur 0 | avg reward -0.000  
PPO linea    [###-------------------------]  14.2% 5677/40000 |  113.0/s | elapsed 50s | eta 5m 4s | process workers | seats 10 | tracked 30 | cur 2 hist 0 boot 1 teach 5 base 1 heur 1 | avg reward -0.000 
PPO linea    [###-------------------------]  14.2% 5699/40000 |  113.0/s | elapsed 50s | eta 5m 3s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 1 base 3 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.3% 5721/40000 |  113.0/s | elapsed 51s | eta 5m 3s | process workers | seats 8 | tracked 30 | cur 2 hist 1 boot 2 teach 1 base 1 heur 1 | avg reward -0.000  
PPO linea    [####------------------------]  14.4% 5743/40000 |  113.0/s | elapsed 51s | eta 5m 3s | process workers | seats 6 | tracked 15 | cur 1 hist 0 boot 2 teach 0 base 3 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.4% 5765/40000 |  113.0/s | elapsed 51s | eta 5m 3s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 0 base 2 heur 1 | avg reward -0.000  
PPO linea    [####------------------------]  14.5% 5787/40000 |  112.9/s | elapsed 51s | eta 5m 3s | process workers | seats 10 | tracked 15 | cur 1 hist 0 boot 0 teach 7 base 2 heur 0 | avg reward -0.000 
PPO linea    [####------------------------]  14.5% 5809/40000 |  112.9/s | elapsed 51s | eta 5m 3s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 0 teach 5 base 1 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.6% 5831/40000 |  112.9/s | elapsed 52s | eta 5m 3s | process workers | seats 8 | tracked 15 | cur 1 hist 2 boot 2 teach 3 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.6% 5853/40000 |  112.9/s | elapsed 52s | eta 5m 3s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 1 teach 5 base 0 heur 0 | avg reward -0.000 
PPO linea    [####------------------------]  14.7% 5875/40000 |  112.7/s | elapsed 52s | eta 5m 3s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 1 teach 5 base 1 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.7% 5897/40000 |  112.7/s | elapsed 52s | eta 5m 3s | process workers | seats 2 | tracked 15 | cur 1 hist 0 boot 0 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.8% 5919/40000 |  112.6/s | elapsed 53s | eta 5m 3s | process workers | seats 8 | tracked 30 | cur 2 hist 0 boot 0 teach 5 base 1 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.9% 5941/40000 |  112.6/s | elapsed 53s | eta 5m 3s | process workers | seats 8 | tracked 15 | cur 1 hist 1 boot 3 teach 3 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  14.9% 5963/40000 |  112.5/s | elapsed 53s | eta 5m 3s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 0 teach 3 base 1 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.0% 5985/40000 |  112.5/s | elapsed 53s | eta 5m 2s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 0 teach 2 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.0% 6007/40000 |  112.4/s | elapsed 53s | eta 5m 2s | process workers | seats 6 | tracked 15 | cur 1 hist 2 boot 0 teach 2 base 0 heur 1 | avg reward -0.000  
PPO linea    [####------------------------]  15.1% 6029/40000 |  112.2/s | elapsed 54s | eta 5m 3s | process workers | seats 4 | tracked 15 | cur 1 hist 0 boot 0 teach 3 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.1% 6051/40000 |  112.3/s | elapsed 54s | eta 5m 2s | process workers | seats 4 | tracked 15 | cur 1 hist 1 boot 2 teach 0 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.2% 6073/40000 |  112.3/s | elapsed 54s | eta 5m 2s | process workers | seats 10 | tracked 15 | cur 1 hist 2 boot 0 teach 6 base 1 heur 0 | avg reward -0.000 
PPO linea    [####------------------------]  15.2% 6095/40000 |  112.3/s | elapsed 54s | eta 5m 2s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 2 base 1 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.3% 6117/40000 |  112.3/s | elapsed 54s | eta 5m 2s | process workers | seats 8 | tracked 30 | cur 2 hist 2 boot 1 teach 2 base 0 heur 1 | avg reward -0.000  
PPO linea    [####------------------------]  15.3% 6139/40000 |  112.3/s | elapsed 55s | eta 5m 2s | process workers | seats 6 | tracked 15 | cur 1 hist 1 boot 1 teach 2 base 1 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.4% 6161/40000 |  112.3/s | elapsed 55s | eta 5m 1s | process workers | seats 8 | tracked 15 | cur 1 hist 3 boot 0 teach 2 base 2 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.5% 6183/40000 |  112.3/s | elapsed 55s | eta 5m 1s | process workers | seats 10 | tracked 30 | cur 2 hist 2 boot 1 teach 4 base 1 heur 0 | avg reward -0.000 
PPO linea    [####------------------------]  15.5% 6205/40000 |  112.2/s | elapsed 55s | eta 5m 1s | process workers | seats 6 | tracked 15 | cur 1 hist 3 boot 1 teach 1 base 0 heur 0 | avg reward -0.000  
PPO linea    [####------------------------]  15.6% 6227/40000 |  112.1/s | elapsed 56s | eta 5m 1s | process workers | seats 10 | tracked 15 | cur 1 hist 3 boot 0 teach 5 base 1 heur 0 | avg reward -0.000 
PPO linea    [####------------------------]  15.6% 6249/40000 |  112.1/s | elapsed 56s | eta 5m 1s | process workers | seats 8 | tracked 15 | cur 1 hist 0 boot 2 teach 3 base 2 heur 0 | avg reward -0.000  
